CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
CASE01046,100190113202601046,202601046,2026-01-26,EMP0151,UNIT0113,CAT1,GRV2,CH05,CSH0024,STA3,,2026-01-26T08:38:00,2026-01-26T08:38:00,2026-01-26T08:38:00,13.081668,78.132286,Victim was approached by unidentified persons near a commercial complex and robbed at knifepoint.
CASE01047,100030013202501047,202501047,2025-12-24,EMP0104,UNIT0013,CAT1,GRV1,CH01,CSH0005,STA2,,2025-12-24T13:16:00,2025-12-24T13:16:00,2025-12-24T13:16:00,15.787182,74.478647,Physical assault reported outside the bus stand following a dispute between the parties.
CASE01048,100210130202501048,202501048,2025-12-09,EMP0238,UNIT0130,CAT1,GRV1,CH01,CSH0003,STA1,,2025-12-09T11:40:00,2025-12-09T11:40:00,2025-12-09T11:40:00,12.590785,76.881158,Vehicle registered to the complainant was found missing from outside a parking area.
CASE01049,100120074202601049,202601049,2026-05-04,EMP0242,UNIT0074,CAT1,GRV2,CH04,CSH0018,STA1,,2026-05-04T09:35:00,2026-05-04T09:35:00,2026-05-04T09:35:00,14.42354,75.936454,Complainant alleges online fraud involving a transaction linked to the bus stand.
CASE01050,100130083202601050,202601050,2026-02-02,EMP0109,UNIT0083,CAT1,GRV1,CH03,CSH0012,STA3,,2026-02-02T03:57:00,2026-02-02T03:57:00,2026-02-02T03:57:00,15.40526,74.934955,Complainant reported that cash was stolen from a residential complex on the night of the incident.
CASE01051,100260161202501051,202501051,2025-11-14,EMP0039,UNIT0161,CAT1,GRV1,CH01,CSH0002,STA3,,2025-11-14T17:04:00,2025-11-14T17:04:00,2025-11-14T17:04:00,13.407429,77.073051,Physical assault reported outside the local temple grounds following a dispute between the parties.
CASE01052,100130084202601052,202601052,2026-02-13,EMP0247,UNIT0084,CAT1,GRV2,CH02,CSH0008,STA1,,2026-02-13T19:39:00,2026-02-13T19:39:00,2026-02-13T19:39:00,15.483483,75.035756,Accused allegedly entered a commercial complex and removed valuables without the owner's knowledge.
CASE01053,100050028202601053,202601053,2026-03-17,EMP0125,UNIT0028,CAT1,GRV2,CH05,CSH0021,STA3,,2026-03-17T19:24:00,2026-03-17T19:24:00,2026-03-17T19:24:00,12.944084,77.59409,A complaint was filed regarding harassment near the main market over the past few weeks.
CASE01054,100130083202601054,202601054,2026-04-06,EMP0109,UNIT0083,CAT1,GRV2,CH04,CSH0018,STA3,,2026-04-06T20:25:00,2026-04-06T20:25:00,2026-04-06T20:25:00,15.419142,74.972493,Physical assault reported outside a residential lane following a dispute between the parties.
CASE01055,100190114202601055,202601055,2026-02-12,EMP0202,UNIT0114,CAT1,GRV1,CH03,CSH0013,STA3,,2026-02-12T16:21:00,2026-02-12T16:21:00,2026-02-12T16:21:00,13.080296,78.085491,Victim was approached by unidentified persons near a parking area and robbed at knifepoint.
CASE01056,100310187202601056,202601056,2026-03-06,EMP0183,UNIT0187,CAT1,GRV2,CH05,CSH0022,STA2,,2026-03-06T20:23:00,2026-03-06T20:23:00,2026-03-06T20:23:00,15.216778,76.435611,A complaint was filed regarding harassment near the local temple grounds over the past few weeks.
CASE01057,100030016202501057,202501057,2025-12-19,EMP0102,UNIT0016,CAT1,GRV2,CH04,CSH0018,STA1,,2025-12-19T18:19:00,2025-12-19T18:19:00,2025-12-19T18:19:00,15.786734,74.519119,Accused allegedly entered the local temple grounds and removed valuables without the owner's knowledge.
CASE01058,100180111202601058,202601058,2026-01-29,EMP0240,UNIT0111,CAT1,GRV2,CH02,CSH0006,STA2,,2026-01-29T22:01:00,2026-01-29T22:01:00,2026-01-29T22:01:00,12.437281,75.720455,A group of persons allegedly created a public disturbance near the local temple grounds.
CASE01059,100080051202501059,202501059,2025-09-20,EMP0126,UNIT0051,CAT1,GRV1,CH01,CSH0005,STA3,,2025-09-20T15:29:00,2025-09-20T15:29:00,2025-09-20T15:29:00,13.458245,77.806108,Accused is alleged to have used a fake identity to defraud the complainant near the main market.
CASE01060,100030017202501060,202501060,2025-09-27,EMP0185,UNIT0017,CAT1,GRV1,CH01,CSH0003,STA1,,2025-09-27T01:58:00,2025-09-27T01:58:00,2025-09-27T01:58:00,15.891524,74.557601,Accused is alleged to have used a fake identity to defraud the complainant near the bus stand.
CASE01061,100130079202501061,202501061,2025-08-03,EMP0162,UNIT0079,CAT1,GRV2,CH06,CSH0027,STA2,,2025-08-03T05:39:00,2025-08-03T05:39:00,2025-08-03T05:39:00,15.523212,75.041019,Accused allegedly entered the railway station and removed valuables without the owner's knowledge.
CASE01062,100110071202501062,202501062,2025-10-28,EMP0027,UNIT0071,CAT1,GRV2,CH02,CSH0006,STA2,,2025-10-28T21:09:00,2025-10-28T21:09:00,2025-10-28T21:09:00,12.814931,75.215457,Accused allegedly entered a residential lane and removed valuables without the owner's knowledge.
CASE01063,100120072202601063,202601063,2026-06-14,EMP0260,UNIT0072,CAT1,GRV2,CH05,CSH0023,STA3,,2026-06-14T20:15:00,2026-06-14T20:15:00,2026-06-14T20:15:00,14.440892,75.893022,Complainant reported that jewellery was stolen from the local temple grounds on the night of the incident.
CASE01064,100110069202601064,202601064,2026-02-11,EMP0127,UNIT0069,CAT1,GRV2,CH02,CSH0006,STA4,,2026-02-11T19:37:00,2026-02-11T19:37:00,2026-02-11T19:37:00,12.799006,75.223488,Complainant reported that cash was stolen from a commercial complex on the night of the incident.
CASE01065,100040022202601065,202601065,2026-05-14,EMP0032,UNIT0022,CAT1,GRV1,CH03,CSH0012,STA3,,2026-05-14T06:08:00,2026-05-14T06:08:00,2026-05-14T06:08:00,13.260879,77.577774,Victim was approached by unidentified persons near a commercial complex and robbed at knifepoint.
CASE01066,100220134202601066,202601066,2026-01-16,EMP0159,UNIT0134,CAT1,GRV2,CH06,CSH0026,STA1,,2026-01-16T06:38:00,2026-01-16T06:38:00,2026-01-16T06:38:00,12.338867,76.613751,Accused allegedly entered the railway station and removed valuables without the owner's knowledge.
CASE01067,100050027202601067,202601067,2026-03-09,EMP0157,UNIT0027,CAT1,GRV2,CH04,CSH0017,STA1,,2026-03-09T21:01:00,2026-03-09T21:01:00,2026-03-09T21:01:00,13.011424,77.64574,A complaint was filed regarding harassment near a residential lane over the past few weeks.
CASE01068,100140087202501068,202501068,2025-12-01,EMP0244,UNIT0087,CAT1,GRV1,CH01,CSH0002,STA2,,2025-12-01T12:48:00,2025-12-01T12:48:00,2025-12-01T12:48:00,15.455071,75.585274,Accused allegedly entered the main market and removed valuables without the owner's knowledge.
CASE01069,100020005202601069,202601069,2026-06-15,EMP0166,UNIT0005,CAT1,GRV2,CH02,CSH0010,STA2,,2026-06-15T14:57:00,2026-06-15T14:57:00,2026-06-15T14:57:00,15.128189,76.954199,Physical assault reported outside a commercial complex following a dispute between the parties.
CASE01070,100180109202601070,202601070,2026-06-17,EMP0123,UNIT0109,CAT1,GRV1,CH03,CSH0014,STA3,,2026-06-17T19:08:00,2026-06-17T19:08:00,2026-06-17T19:08:00,12.366921,75.770288,A complaint was filed regarding harassment near a residential lane over the past few weeks.
CASE01071,100040022202501071,202501071,2025-11-13,EMP0018,UNIT0022,CAT1,GRV2,CH06,CSH0026,STA1,,2025-11-13T18:20:00,2025-11-13T18:20:00,2025-11-13T18:20:00,13.229349,77.603817,Victim was approached by unidentified persons near the bus stand and robbed at knifepoint.
CASE01072,100030017202501072,202501072,2025-07-16,EMP0185,UNIT0017,CAT1,GRV2,CH04,CSH0019,STA3,,2025-07-16T20:49:00,2025-07-16T20:49:00,2025-07-16T20:49:00,15.888312,74.520876,Accused is alleged to have used a fake identity to defraud the complainant near a residential complex.
CASE01073,100130081202601073,202601073,2026-05-07,EMP0209,UNIT0081,CAT1,GRV1,CH03,CSH0015,STA3,,2026-05-07T18:21:00,2026-05-07T18:21:00,2026-05-07T18:21:00,15.468807,75.027352,"An altercation broke out at a residential complex, resulting in injuries to the victim."
CASE01074,100040024202601074,202601074,2026-05-26,EMP0055,UNIT0024,CAT1,GRV1,CH01,CSH0001,STA1,,2026-05-26T15:43:00,2026-05-26T15:43:00,2026-05-26T15:43:00,13.334421,77.636396,Complainant alleges online fraud involving a transaction linked to a residential lane.
CASE01075,100300182202601075,202601075,2026-05-25,EMP0249,UNIT0182,CAT1,GRV1,CH03,CSH0016,STA1,,2026-05-25T18:11:00,2026-05-25T18:11:00,2026-05-25T18:11:00,16.798743,77.140718,Complainant reported that cash was stolen from the bus stand on the night of the incident.
CASE01076,100030015202501076,202501076,2025-12-21,EMP0136,UNIT0015,CAT1,GRV2,CH02,CSH0006,STA3,,2025-12-21T22:16:00,2025-12-21T22:16:00,2025-12-21T22:16:00,15.836114,74.448348,"An altercation broke out at a residential complex, resulting in injuries to the victim."
CASE01077,100220136202501077,202501077,2025-12-13,EMP0084,UNIT0136,CAT1,GRV2,CH02,CSH0011,STA2,,2025-12-13T19:14:00,2025-12-13T19:14:00,2025-12-13T19:14:00,12.295465,76.640459,Physical assault reported outside the railway station following a dispute between the parties.
CASE01078,100050027202501078,202501078,2025-07-24,EMP0124,UNIT0027,CAT1,GRV2,CH06,CSH0027,STA3,,2025-07-24T14:15:00,2025-07-24T14:15:00,2025-07-24T14:15:00,13.043475,77.629831,Accused allegedly entered the main market and removed valuables without the owner's knowledge.
CASE01079,100050030202601079,202601079,2026-03-08,EMP0221,UNIT0030,CAT1,GRV2,CH05,CSH0024,STA1,,2026-03-08T05:48:00,2026-03-08T05:48:00,2026-03-08T05:48:00,12.97724,77.57503,Complainant reported that documents was stolen from a residential complex on the night of the incident.
CASE01080,100220133202501080,202501080,2025-10-25,EMP0199,UNIT0133,CAT1,GRV1,CH03,CSH0012,STA2,,2025-10-25T19:38:00,2025-10-25T19:38:00,2025-10-25T19:38:00,12.257894,76.62431,Accused is alleged to have used a fake identity to defraud the complainant near a residential lane.
CASE01081,100050028202601081,202601081,2026-06-23,EMP0093,UNIT0028,CAT1,GRV2,CH06,CSH0025,STA1,,2026-06-23T16:34:00,2026-06-23T16:34:00,2026-06-23T16:34:00,12.936183,77.620887,Physical assault reported outside a residential lane following a dispute between the parties.
CASE01082,100220134202601082,202601082,2026-01-15,EMP0159,UNIT0134,CAT1,GRV1,CH03,CSH0013,STA2,,2026-01-15T16:57:00,2026-01-15T16:57:00,2026-01-15T16:57:00,12.308909,76.627063,Physical assault reported outside the bus stand following a dispute between the parties.
CASE01083,100160098202601083,202601083,2026-06-21,EMP0008,UNIT0098,CAT1,GRV2,CH05,CSH0021,STA2,,2026-06-21T09:23:00,2026-06-21T09:23:00,2026-06-21T09:23:00,14.852,75.466127,Accused allegedly entered the bus stand and removed valuables without the owner's knowledge.
CASE01084,100030013202601084,202601084,2026-07-10,EMP0104,UNIT0013,CAT1,GRV1,CH03,CSH0013,STA1,,2026-07-10T16:17:00,2026-07-10T16:17:00,2026-07-10T16:17:00,15.799049,74.459214,Complainant alleges online fraud involving a transaction linked to a parking area.
CASE01085,100130080202601085,202601085,2026-05-23,EMP0006,UNIT0080,CAT1,GRV2,CH05,CSH0024,STA2,,2026-05-23T16:27:00,2026-05-23T16:27:00,2026-05-23T16:27:00,15.439761,75.025526,"An altercation broke out at a commercial complex, resulting in injuries to the victim."
CASE01086,100250156202601086,202601086,2026-04-13,EMP0133,UNIT0156,CAT1,GRV2,CH02,CSH0010,STA3,,2026-04-13T08:33:00,2026-04-13T08:33:00,2026-04-13T08:33:00,13.916287,75.564191,A complaint was filed regarding harassment near the bus stand over the past few weeks.
CASE01087,100050028202601087,202601087,2026-06-12,EMP0093,UNIT0028,CAT1,GRV2,CH05,CSH0022,STA2,,2026-06-12T18:39:00,2026-06-12T18:39:00,2026-06-12T18:39:00,12.950547,77.606897,Accused is alleged to have used a fake identity to defraud the complainant near the bus stand.
CASE01088,100110069202501088,202501088,2025-08-20,EMP0127,UNIT0069,CAT1,GRV1,CH01,CSH0003,STA1,,2025-08-20T01:23:00,2025-08-20T01:23:00,2025-08-20T01:23:00,12.813393,75.243746,Accused is alleged to have used a fake identity to defraud the complainant near a residential lane.
CASE01089,100240143202601089,202601089,2026-03-15,EMP0100,UNIT0143,CAT1,GRV2,CH02,CSH0011,STA4,,2026-03-15T17:21:00,2026-03-15T17:21:00,2026-03-15T17:21:00,12.728607,77.267942,A group of persons allegedly created a public disturbance near a parking area.
CASE01090,100100064202601090,202601090,2026-06-18,EMP0010,UNIT0064,CAT1,GRV1,CH03,CSH0016,STA1,,2026-06-18T17:56:00,2026-06-18T17:56:00,2026-06-18T17:56:00,14.292591,76.401891,Accused allegedly entered a commercial complex and removed valuables without the owner's knowledge.
CASE01091,100110069202501091,202501091,2025-10-06,EMP0127,UNIT0069,CAT1,GRV1,CH03,CSH0015,STA1,,2025-10-06T18:57:00,2025-10-06T18:57:00,2025-10-06T18:57:00,12.791193,75.223942,A complaint was filed regarding harassment near the bus stand over the past few weeks.
CASE01092,100220133202601092,202601092,2026-04-29,EMP0199,UNIT0133,CAT1,GRV1,CH01,CSH0002,STA1,,2026-04-29T16:14:00,2026-04-29T16:14:00,2026-04-29T16:14:00,12.261802,76.63085,Accused allegedly entered a commercial complex and removed valuables without the owner's knowledge.
CASE01093,100050029202601093,202601093,2026-01-25,EMP0097,UNIT0029,CAT1,GRV2,CH04,CSH0020,STA4,,2026-01-25T21:12:00,2026-01-25T21:12:00,2026-01-25T21:12:00,12.962979,77.62916,Complainant reported that documents was stolen from a parking area on the night of the incident.
CASE01094,100110070202501094,202501094,2025-09-25,EMP0217,UNIT0070,CAT1,GRV2,CH02,CSH0010,STA3,,2025-09-25T11:24:00,2025-09-25T11:24:00,2025-09-25T11:24:00,12.838624,75.283228,Victim was approached by unidentified persons near the railway station and robbed at knifepoint.
CASE01095,100130081202501095,202501095,2025-08-26,EMP0209,UNIT0081,CAT1,GRV2,CH05,CSH0021,STA2,,2025-08-26T19:05:00,2025-08-26T19:05:00,2025-08-26T19:05:00,15.502953,75.027708,Physical assault reported outside the bus stand following a dispute between the parties.
CASE01096,100130081202501096,202501096,2025-10-26,EMP0209,UNIT0081,CAT1,GRV1,CH01,CSH0004,STA1,,2025-10-26T22:29:00,2025-10-26T22:29:00,2025-10-26T22:29:00,15.490822,75.033194,A group of persons allegedly created a public disturbance near a commercial complex.
CASE01097,100050032202601097,202601097,2026-02-08,EMP0184,UNIT0032,CAT1,GRV1,CH01,CSH0002,STA2,,2026-02-08T21:35:00,2026-02-08T21:35:00,2026-02-08T21:35:00,12.93574,77.61357,Complainant alleges online fraud involving a transaction linked to the local temple grounds.
CASE01098,100170102202501098,202501098,2025-07-12,EMP0018,UNIT0102,CAT1,GRV2,CH02,CSH0006,STA3,,2025-07-12T13:53:00,2025-07-12T13:53:00,2025-07-12T13:53:00,17.298586,76.864166,Complainant reported that a laptop was stolen from the main market on the night of the incident.
CASE01099,100300183202601099,202601099,2026-06-22,EMP0180,UNIT0183,CAT1,GRV1,CH01,CSH0005,STA1,,2026-06-22T16:59:00,2026-06-22T16:59:00,2026-06-22T16:59:00,16.795151,77.17448,Victim was approached by unidentified persons near a commercial complex and robbed at knifepoint.
CASE01100,100140087202501100,202501100,2025-11-20,EMP0118,UNIT0087,CAT1,GRV1,CH01,CSH0003,STA2,,2025-11-20T15:48:00,2025-11-20T15:48:00,2025-11-20T15:48:00,15.473666,75.58421,Physical assault reported outside the bus stand following a dispute between the parties.
CASE01101,100030015202501101,202501101,2025-08-10,EMP0136,UNIT0015,CAT1,GRV2,CH06,CSH0027,STA3,,2025-08-10T10:10:00,2025-08-10T10:10:00,2025-08-10T10:10:00,15.847843,74.44987,Complainant reported that documents was stolen from the main market on the night of the incident.
CASE01102,100220135202601102,202601102,2026-07-06,EMP0110,UNIT0135,CAT1,GRV2,CH05,CSH0023,STA1,,2026-07-06T11:02:00,2026-07-06T11:02:00,2026-07-06T11:02:00,12.297852,76.626876,Accused allegedly entered a commercial complex and removed valuables without the owner's knowledge.
CASE01103,100220133202601103,202601103,2026-06-21,EMP0199,UNIT0133,CAT1,GRV2,CH05,CSH0021,STA2,,2026-06-21T18:01:00,2026-06-21T18:01:00,2026-06-21T18:01:00,12.255594,76.639433,Complainant alleges online fraud involving a transaction linked to the main market.
CASE01104,100030014202601104,202601104,2026-06-26,EMP0051,UNIT0014,CAT1,GRV2,CH02,CSH0007,STA1,,2026-06-26T11:31:00,2026-06-26T11:31:00,2026-06-26T11:31:00,15.848362,74.55922,Complainant alleges online fraud involving a transaction linked to the local temple grounds.
CASE01105,100110071202601105,202601105,2026-06-11,EMP0115,UNIT0071,CAT1,GRV1,CH01,CSH0001,STA1,,2026-06-11T21:47:00,2026-06-11T21:47:00,2026-06-11T21:47:00,12.808611,75.206262,Victim was approached by unidentified persons near the railway station and robbed at knifepoint.
CASE01106,100050029202501106,202501106,2025-11-23,EMP0147,UNIT0029,CAT1,GRV2,CH02,CSH0009,STA2,,2025-11-23T15:41:00,2025-11-23T15:41:00,2025-11-23T15:41:00,12.956898,77.663055,Complainant alleges online fraud involving a transaction linked to a parking area.
CASE01107,100030014202501107,202501107,2025-10-16,EMP0051,UNIT0014,CAT1,GRV1,CH03,CSH0013,STA1,,2025-10-16T20:47:00,2025-10-16T20:47:00,2025-10-16T20:47:00,15.867945,74.553845,Victim was approached by unidentified persons near the railway station and robbed at knifepoint.
CASE01108,100030014202501108,202501108,2025-10-07,EMP0052,UNIT0014,CAT1,GRV2,CH05,CSH0021,STA1,,2025-10-07T18:36:00,2025-10-07T18:36:00,2025-10-07T18:36:00,15.846089,74.524449,Accused allegedly entered a parking area and removed valuables without the owner's knowledge.
CASE01109,100130084202601109,202601109,2026-07-05,EMP0257,UNIT0084,CAT1,GRV1,CH03,CSH0013,STA3,,2026-07-05T19:29:00,2026-07-05T19:29:00,2026-07-05T19:29:00,15.450574,75.037224,Complainant alleges online fraud involving a transaction linked to the railway station.
CASE01110,100280171202501110,202501110,2025-08-14,EMP0214,UNIT0171,CAT1,GRV2,CH02,CSH0008,STA3,,2025-08-14T06:06:00,2025-08-14T06:06:00,2025-08-14T06:06:00,14.773136,74.723305,A complaint was filed regarding harassment near the railway station over the past few weeks.
CASE01111,100130084202601111,202601111,2026-07-05,EMP0094,UNIT0084,CAT1,GRV2,CH04,CSH0019,STA2,,2026-07-05T22:06:00,2026-07-05T22:06:00,2026-07-05T22:06:00,15.469794,75.056395,Accused is alleged to have used a fake identity to defraud the complainant near the railway station.
CASE01112,100030013202501112,202501112,2025-10-14,EMP0104,UNIT0013,CAT1,GRV2,CH02,CSH0010,STA1,,2025-10-14T19:57:00,2025-10-14T19:57:00,2025-10-14T19:57:00,15.789665,74.490086,Victim was approached by unidentified persons near the main market and robbed at knifepoint.
CASE01113,100200122202501113,202501113,2025-08-10,EMP0019,UNIT0122,CAT1,GRV2,CH02,CSH0006,STA2,,2025-08-10T01:05:00,2025-08-10T01:05:00,2025-08-10T01:05:00,15.406426,76.206284,A complaint was filed regarding harassment near the main market over the past few weeks.
CASE01114,100200123202501114,202501114,2025-09-21,EMP0030,UNIT0123,CAT1,GRV1,CH01,CSH0003,STA1,,2025-09-21T19:09:00,2025-09-21T19:09:00,2025-09-21T19:09:00,15.333837,76.170481,Vehicle registered to the complainant was found missing from outside a residential lane.
